['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%204&lg=DE&ed=F.%20Fuscagni,"['nu=kan', 'UDUiyantan', 'arkanzi', 'n=ašta', 'UZUḫuišu', 'šuppa', 'danzi', 'KUŠ', 'UDU', 'UZUGABA', 'ZAG', 'PANI', 'DINGIR-LIM', 'tianzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%205&lg=DE&ed=F.%20Fuscagni,"['EGIR-anda=ma', 'UZUNÍG.GIG', 'ḫappinit', 'zanuwanzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%205&lg=DE&ed=F.%20Fuscagni,"['EGIR-anda=ma', 'UZUNÍG.GIG', 'ḫappinit', 'zanuwanzi', 'nu', '1', 'NINDA.KUR4.RA', 'inanaš', 'DUTU-i', 'paršiya']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%205&lg=DE&ed=F.%20Fuscagni,"['EGIR-anda=ma', 'UZUNÍG.GIG', 'ḫappinit', 'zanuwanzi', 'nu', '1', 'NINDA.KUR4.RA', 'inanaš', 'DUTU-i', 'paršiya', 'šerr(a)=ššan', 'UZUNÍG.GIG', 'kuerzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%205&lg=DE&ed=F.%20Fuscagni,"['EGIR-anda=ma', 'UZUNÍG.GIG', 'ḫappinit', 'zanuwanzi', 'nu', '1', 'NINDA.KUR4.RA', 'inanaš', 'DUTU-i', 'paršiya', 'šerr(a)=ššan', 'UZUNÍG.GIG', 'kuerzi', 'n=at', 'ḫuišaš', 'šuppaš', 'šer', 'dāi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%205&lg=DE&ed=F.%20Fuscagni,"['EGIR-anda=ma', 'UZUNÍG.GIG', 'ḫappinit', 'zanuwanzi', 'nu', '1', 'NINDA.KUR4.RA', 'inanaš', 'DUTU-i', 'paršiya', 'šerr(a)=ššan', 'UZUNÍG.GIG', 'kuerzi', 'n=at', 'ḫuišaš', 'šuppaš', 'šer', 'dāi', 'nu', 'IŠTU', 'DUGKUKUB', 'PANI', 'DINGIR-LIM', 'šipanti']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%205&lg=DE&ed=F.%20Fuscagni,"['EGIR-anda=ma', 'UZUNÍG.GIG', 'ḫappinit', 'zanuwanzi', 'nu', '1', 'NINDA.KUR4.RA', 'inanaš', 'DUTU-i', 'paršiya', 'šerr(a)=ššan', 'UZUNÍG.GIG', 'kuerzi', 'n=at', 'ḫuišaš', 'šuppaš', 'šer', 'dāi', 'nu', 'IŠTU', 'DUGKUKUB', 'PANI', 'DINGIR-LIM', 'šipanti', 'nu', 'kiššan', 'tēmi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%206&lg=DE&ed=F.%20Fuscagni,"['inanaš', 'DUTU-i', 'zik', 'azzikki', 'akkuški']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%206&lg=DE&ed=F.%20Fuscagni,"['inanaš', 'DUTU-i', 'zik', 'azzikki', 'akkuški', 'nu', 'edani', 'DUMU-li', 'inan', 'EGIR-an', 'arḫa', 'karaš']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%207&lg=DE&ed=F.%20Fuscagni,"['nu', 'šuppa', 'PANI', 'DINGIR-LIM', 'šešzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%207&lg=DE&ed=F.%20Fuscagni,"['nu', 'šuppa', 'PANI', 'DINGIR-LIM', 'šešzi', 'lukkadda=ma=at', 'šarā', 'daḫḫi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%207&lg=DE&ed=F.%20Fuscagni,"['nu', 'šuppa', 'PANI', 'DINGIR-LIM', 'šešzi', 'lukkadda=ma=at', 'šarā', 'daḫḫi', 'ne', 'arḫa', 'adanzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%208&lg=DE&ed=F.%20Fuscagni,"['mān', 'INA', 'UD', '2KAM', 'lukkatta']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%208&lg=DE&ed=F.%20Fuscagni,"['mān', 'INA', 'UD', '2KAM', 'lukkatta', 'nu', 'ŠA', 'GIŠKIRI6', 'SARḪI.A', 'ḫūman', 'BABBAR', 'kappāni', 'GE6', 'kappāni', 'ānkišaš', 'NUMUN-an', 'tīyati', 'AN.TAḪ.ŠUMŠAR', 'ḫazzuwaniš', 'ḫašuššarān', 'lakkarwan']"
